"ID","Last Acquisition","Latitude","Longitude","Date","Time (UTC)","Heading","Speed","Official Dest","Official ETA","Draught"
227,"2020-06-10 11:52:37","36.81797 N","24.59547 E","2020-06-10","10:51","317.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
226,"2020-06-10 10:52:31","36.81797 N","24.59548 E","2020-06-10","09:51","317.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
225,"2020-06-10 09:52:42","36.81792 N","24.59548 E","2020-06-10","08:51","317.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
224,"2020-06-10 08:52:35","36.81787 N","24.5955 E","2020-06-10","07:51","286.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
223,"2020-06-10 07:52:23","36.81823 N","24.5954 E","2020-06-10","06:51","346.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
222,"2020-06-10 06:52:32","36.81813 N","24.59542 E","2020-06-10","05:50","346.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
221,"2020-06-10 05:52:43","36.818 N","24.59548 E","2020-06-10","04:50","263.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
220,"2020-06-10 04:52:41","36.81802 N","24.59562 E","2020-06-10","03:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
219,"2020-06-10 03:52:28","36.81798 N","24.5956 E","2020-06-10","02:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
218,"2020-06-10 02:52:21","36.818 N","24.59562 E","2020-06-10","01:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
217,"2020-06-10 01:52:27","36.818 N","24.59562 E","2020-06-10","00:50","193.1°","0.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
216,"2020-06-10 00:52:39","36.81798 N","24.59563 E","2020-06-09","23:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
215,"2020-06-09 23:52:20","36.81795 N","24.59562 E","2020-06-09","22:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
214,"2020-06-09 23:15:19","36.81797 N","24.59565 E","2020-06-09","22:14","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
213,"2020-06-09 22:52:41","36.81798 N","24.59562 E","2020-06-09","21:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
212,"2020-06-09 21:52:13","36.81798 N","24.5956 E","2020-06-09","20:47","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
211,"2020-06-09 20:52:37","36.81798 N","24.59562 E","2020-06-09","19:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
210,"2020-06-09 19:52:27","36.818 N","24.59562 E","2020-06-09","18:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
209,"2020-06-09 18:52:40","36.818 N","24.59563 E","2020-06-09","17:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
208,"2020-06-09 17:52:21","36.81802 N","24.59563 E","2020-06-09","16:47","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
207,"2020-06-09 16:52:11","36.81798 N","24.59562 E","2020-06-09","15:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
206,"2020-06-09 15:52:47","36.818 N","24.59562 E","2020-06-09","14:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
205,"2020-06-09 14:52:35","36.81798 N","24.59562 E","2020-06-09","13:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
204,"2020-06-09 13:52:17","36.81797 N","24.59562 E","2020-06-09","12:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
203,"2020-06-09 12:52:12","36.81782 N","24.59555 E","2020-06-09","11:50","193.1°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
202,"2020-06-09 11:52:18","36.81817 N","24.59538 E","2020-06-09","10:50","350.8°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
201,"2020-06-09 10:52:37","36.81812 N","24.59542 E","2020-06-09","09:50","338.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
200,"2020-06-09 09:52:25","36.818 N","24.59543 E","2020-06-09","08:49","145.3°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
199,"2020-06-09 08:52:25","36.81792 N","24.59547 E","2020-06-09","07:49","145.3°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
198,"2020-06-09 07:52:33","36.81795 N","24.59548 E","2020-06-09","06:51","132.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
197,"2020-06-09 06:52:19","36.81792 N","24.59642 E","2020-06-09","05:51","357.4°","0.8 kn","ADAMAS","Jun 7, 09:00","3.0 m"
196,"2020-06-09 05:52:28","36.81752 N","24.59722 E","2020-06-09","04:51","338.3°","0.4 kn","ADAMAS","Jun 7, 09:00","3.0 m"
195,"2020-06-09 04:52:23","36.81887 N","24.62678 E","2020-06-09","03:52","197.3°","6.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
194,"2020-06-09 03:52:22","36.84677 N","24.5046 E","2020-06-09","02:51","65.1°","8.7 kn","ADAMAS","Jun 7, 09:00","3.0 m"
193,"2020-06-09 02:52:35","36.7623 N","24.3813 E","2020-06-09","01:50","324.8°","8.7 kn","ADAMAS","Jun 7, 09:00","3.0 m"
192,"2020-06-09 01:52:27","36.71847 N","24.4513 E","2020-06-09","00:51","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
191,"2020-06-09 00:52:33","36.71823 N","24.45122 E","2020-06-08","23:49","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
190,"2020-06-08 23:52:36","36.7186 N","24.4516 E","2020-06-08","22:51","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
189,"2020-06-08 22:52:42","36.71847 N","24.4514 E","2020-06-08","21:51","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
188,"2020-06-08 21:52:24","36.71843 N","24.45135 E","2020-06-08","20:51","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
187,"2020-06-08 20:52:18","36.7186 N","24.45142 E","2020-06-08","19:51","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
186,"2020-06-08 19:52:35","36.71858 N","24.45142 E","2020-06-08","18:52","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
185,"2020-06-08 18:52:24","36.71857 N","24.4514 E","2020-06-08","17:51","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
184,"2020-06-08 17:52:30","36.7187 N","24.4516 E","2020-06-08","16:51","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
183,"2020-06-08 16:52:12","36.71882 N","24.45195 E","2020-06-08","15:49","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
182,"2020-06-08 15:52:50","36.71882 N","24.45187 E","2020-06-08","14:52","20.0°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
181,"2020-06-08 14:52:32","36.71792 N","24.44822 E","2020-06-08","13:43","93.5°","2.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
180,"2020-06-08 13:52:29","36.71863 N","24.44383 E","2020-06-08","12:50","335.9°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
179,"2020-06-08 12:52:33","36.7187 N","24.44395 E","2020-06-08","11:51","258.8°","0.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
178,"2020-06-08 11:52:35","36.71813 N","24.44552 E","2020-06-08","10:50","156.2°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
177,"2020-06-08 10:52:33","36.71817 N","24.44555 E","2020-06-08","09:19","156.2°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
176,"2020-06-08 09:52:33","36.71823 N","24.44548 E","2020-06-08","08:43","156.2°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
175,"2020-06-08 08:52:24","36.71852 N","24.44508 E","2020-06-08","07:51","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
174,"2020-06-08 07:52:31","36.71863 N","24.44458 E","2020-06-08","06:51","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
173,"2020-06-08 06:52:42","36.71777 N","24.44388 E","2020-06-08","05:52","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
172,"2020-06-08 05:52:15","36.71783 N","24.44382 E","2020-06-08","04:51","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
171,"2020-06-08 04:52:49","36.71722 N","24.4442 E","2020-06-08","03:49","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
170,"2020-06-08 03:52:37","36.71723 N","24.44525 E","2020-06-08","02:50","315.7°","0.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
169,"2020-06-08 02:52:24","36.71767 N","24.44545 E","2020-06-08","01:51","315.7°","0.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
168,"2020-06-08 01:52:25","36.7174 N","24.44533 E","2020-06-08","00:51","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
167,"2020-06-08 00:52:17","36.71767 N","24.44553 E","2020-06-07","23:51","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
166,"2020-06-07 23:52:49","36.71848 N","24.44442 E","2020-06-07","22:51","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
165,"2020-06-07 22:52:19","36.71775 N","24.44387 E","2020-06-07","21:51","315.7°","0.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
164,"2020-06-07 21:52:27","36.71772 N","24.44392 E","2020-06-07","20:51","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
163,"2020-06-07 20:52:48","36.71733 N","24.4441 E","2020-06-07","19:52","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
162,"2020-06-07 19:52:19","36.71725 N","24.44495 E","2020-06-07","18:51","315.7°","0.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
161,"2020-06-07 18:52:14","36.71752 N","24.44565 E","2020-06-07","17:51","315.7°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
160,"2020-06-07 17:52:38","36.71798 N","24.44572 E","2020-06-07","16:51","156.4°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
159,"2020-06-07 16:52:22","36.71813 N","24.44543 E","2020-06-07","15:51","69.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
158,"2020-06-07 15:52:31","36.7177 N","24.44557 E","2020-06-07","14:51","69.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
157,"2020-06-07 14:52:10","36.7175 N","24.4457 E","2020-06-07","13:50","69.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
156,"2020-06-07 13:52:36","36.71752 N","24.44573 E","2020-06-07","12:51","69.5°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
155,"2020-06-07 12:52:27","36.71757 N","24.44577 E","2020-06-07","11:51","322.2°","0.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
154,"2020-06-07 11:52:17","36.71758 N","24.44577 E","2020-06-07","10:51","322.2°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
153,"2020-06-07 10:52:32","36.7171 N","24.4451 E","2020-06-07","09:51","112.5°","0.3 kn","ADAMAS","Jun 7, 09:00","3.0 m"
152,"2020-06-07 09:52:32","36.71755 N","24.44573 E","2020-06-07","08:51","23.3°","0.0 kn","ADAMAS","Jun 7, 09:00","3.0 m"
151,"2020-06-07 08:52:28","36.71742 N","24.44563 E","2020-06-07","07:51","118.1°","0.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
150,"2020-06-07 07:52:16","36.75662 N","24.38612 E","2020-06-07","06:51","134.8°","8.1 kn","ADAMAS","Jun 7, 09:00","3.0 m"
149,"2020-06-07 06:52:44","36.72802 N","24.24355 E","2020-06-07","05:51","51.2°","8.4 kn","ADAMAS","Jun 7, 09:00","3.0 m"
148,"2020-06-07 05:52:30","36.63185 N","24.11032 E","2020-06-07","04:51","49.1°","8.6 kn","ADAMAS","Jun 7, 09:00","3.0 m"
147,"2020-06-07 04:52:57","36.51668 N","24.01228 E","2020-06-07","03:52","2.0°","8.6 kn","ADAMAS","Jun 7, 09:00","3.0 m"
146,"2020-06-07 03:52:32","36.37487 N","24.03458 E","2020-06-07","02:51","344.1°","8.3 kn","ADAMAS","Jun 7, 09:00","3.0 m"
145,"2020-06-07 02:52:38","36.24933 N","24.09125 E","2020-06-07","01:51","334.7°","7.8 kn","ADAMAS","Jun 7, 09:00","3.0 m"
144,"2020-06-07 01:52:25","36.138 N","24.13895 E","2020-06-07","00:51","340.3°","6.3 kn","ADAMAS","Jun 7, 09:00","3.0 m"
143,"2020-06-07 00:52:21","36.0435 N","24.16598 E","2020-06-06","23:51","342.8°","5.3 kn","ADAMAS","Jun 7, 09:00","3.0 m"
142,"2020-06-06 23:52:21","35.96 N","24.20647 E","2020-06-06","22:51","333.4°","5.3 kn","ADAMAS","Jun 7, 09:00","3.0 m"
141,"2020-06-06 22:52:22","35.93857 N","24.20208 E","2020-06-06","21:51","126.9°","1.5 kn","ORDER","Jun 1, 14:00","3.0 m"
140,"2020-06-06 21:52:26","35.94567 N","24.1736 E","2020-06-06","20:51","104.3°","1.5 kn","ORDER","Jun 1, 14:00","3.0 m"
139,"2020-06-06 20:52:29","35.95167 N","24.14455 E","2020-06-06","19:51","136.2°","1.5 kn","ORDER","Jun 1, 14:00","3.0 m"
138,"2020-06-06 19:52:24","35.95767 N","24.11375 E","2020-06-06","18:51","124.6°","1.7 kn","ORDER","Jun 1, 14:00","3.0 m"
137,"2020-06-06 18:52:18","35.96525 N","24.08238 E","2020-06-06","17:51","108.4°","1.4 kn","ORDER","Jun 1, 14:00","3.0 m"
136,"2020-06-06 17:52:28","35.97432 N","24.04937 E","2020-06-06","16:51","109.4°","2.0 kn","ORDER","Jun 1, 14:00","3.0 m"
135,"2020-06-06 16:52:38","35.98532 N","24.01257 E","2020-06-06","15:52","113.9°","1.8 kn","ORDER","Jun 1, 14:00","3.0 m"
134,"2020-06-06 15:52:35","35.99812 N","23.97077 E","2020-06-06","14:51","115.2°","2.3 kn","ORDER","Jun 1, 14:00","3.0 m"
133,"2020-06-06 14:52:20","36.00667 N","23.92992 E","2020-06-06","13:51","99.3°","1.9 kn","ORDER","Jun 1, 14:00","3.0 m"
132,"2020-06-06 13:52:29","36.00998 N","23.89267 E","2020-06-06","12:49","103.8°","1.8 kn","ORDER","Jun 1, 14:00","3.0 m"
131,"2020-06-06 12:52:26","36.01175 N","23.85992 E","2020-06-06","11:51","87.0°","1.5 kn","ORDER","Jun 1, 14:00","3.0 m"
130,"2020-06-06 11:52:20","36.00802 N","23.82833 E","2020-06-06","10:46","61.7°","1.6 kn","ORDER","Jun 1, 14:00","3.0 m"
129,"2020-06-06 10:52:41","35.99505 N","23.79597 E","2020-06-06","09:40","58.0°","1.5 kn","ORDER","Jun 1, 14:00","3.0 m"
128,"2020-06-06 09:52:28","35.97973 N","23.76993 E","2020-06-06","08:38","48.7°","1.4 kn","ORDER","Jun 1, 14:00","3.0 m"
127,"2020-06-06 08:52:43","35.96528 N","23.75623 E","2020-06-06","07:48","23.8°","1.3 kn","ORDER","Jun 1, 14:00","3.0 m"
126,"2020-06-06 07:52:14","35.87788 N","23.71247 E","2020-06-06","06:48","26.3°","7.0 kn","ORDER","Jun 1, 14:00","3.0 m"
125,"2020-06-06 06:52:26","35.79393 N","23.67425 E","2020-06-06","05:51","198.3°","7.1 kn","ORDER","Jun 1, 14:00","3.0 m"
124,"2020-06-06 05:52:18","35.88678 N","23.67523 E","2020-06-06","04:51","149.4°","5.5 kn","ORDER","Jun 1, 14:00","3.0 m"
123,"2020-06-06 04:52:23","35.95643 N","23.6173 E","2020-06-06","03:51","147.5°","4.5 kn","ORDER","Jun 1, 14:00","3.0 m"
122,"2020-06-06 03:52:26","35.981 N","23.59532 E","2020-06-06","02:47","332.9°","1.5 kn","ORDER","Jun 1, 14:00","3.0 m"
121,"2020-06-06 02:52:41","35.9576 N","23.60553 E","2020-06-06","01:52","337.5°","1.6 kn","ORDER","Jun 1, 14:00","3.0 m"
120,"2020-06-06 01:52:23","35.9427 N","23.6198 E","2020-06-06","00:51","296.3°","0.7 kn","ORDER","Jun 1, 14:00","3.0 m"
119,"2020-06-06 00:52:30","35.93797 N","23.63657 E","2020-06-05","23:51","297.0°","0.9 kn","ORDER","Jun 1, 14:00","3.0 m"
118,"2020-06-05 23:52:20","35.93288 N","23.65428 E","2020-06-05","22:51","288.6°","0.8 kn","ORDER","Jun 1, 14:00","3.0 m"
117,"2020-06-05 22:52:42","35.92387 N","23.66995 E","2020-06-05","21:51","317.0°","0.7 kn","ORDER","Jun 1, 14:00","3.0 m"
116,"2020-06-05 21:52:37","35.91602 N","23.6755 E","2020-06-05","20:52","8.2°","0.5 kn","ORDER","Jun 1, 14:00","3.0 m"
115,"2020-06-05 20:52:29","35.90782 N","23.68083 E","2020-06-05","19:51","325.1°","0.6 kn","ORDER","Jun 1, 14:00","3.0 m"
114,"2020-06-05 19:52:55","35.89868 N","23.68732 E","2020-06-05","18:52","322.2°","0.5 kn","ORDER","Jun 1, 14:00","3.0 m"
113,"2020-06-05 18:52:42","35.88852 N","23.69542 E","2020-06-05","17:50","348.7°","0.7 kn","ORDER","Jun 1, 14:00","3.0 m"
112,"2020-06-05 17:52:34","35.87617 N","23.68968 E","2020-06-05","16:52","46.6°","6.5 kn","ORDER","Jun 1, 14:00","3.0 m"
111,"2020-06-05 16:52:49","35.77868 N","23.56508 E","2020-06-05","15:51","44.5°","8.2 kn","ORDER","Jun 1, 14:00","3.0 m"
110,"2020-06-05 15:52:39","35.70758 N","23.43593 E","2020-06-05","14:37","71.8°","4.6 kn","ORDER","Jun 1, 14:00","3.0 m"
109,"2020-06-05 14:52:06","35.68985 N","23.36178 E","2020-06-05","13:50","82.9°","4.5 kn","ORDER","Jun 1, 14:00","3.0 m"
108,"2020-06-05 13:52:13","35.6738 N","23.26527 E","2020-06-05","12:50","88.2°","6.9 kn","ORDER","Jun 1, 14:00","3.0 m"
107,"2020-06-05 12:52:32","35.65385 N","23.14952 E","2020-06-05","11:52","85.9°","5.4 kn","ORDER","Jun 1, 14:00","3.0 m"
106,"2020-06-05 11:52:37","35.63855 N","23.04298 E","2020-06-05","10:50","86.1°","5.4 kn","ORDER","Jun 1, 14:00","3.0 m"
105,"2020-06-05 10:52:35","35.61825 N","22.99315 E","2020-06-05","09:51","12.6°","1.8 kn","ORDER","Jun 1, 14:00","3.0 m"
104,"2020-06-05 09:52:15","35.59017 N","22.99133 E","2020-06-05","08:51","357.1°","1.7 kn","ORDER","Jun 1, 14:00","3.0 m"
103,"2020-06-05 08:52:24","35.56493 N","22.99205 E","2020-06-05","07:51","359.7°","1.5 kn","ORDER","Jun 1, 14:00","3.0 m"
102,"2020-06-05 07:52:29","35.53992 N","22.99335 E","2020-06-05","06:50","359.2°","1.3 kn","ORDER","Jun 1, 14:00","3.0 m"
101,"2020-06-05 06:52:49","35.51798 N","22.99468 E","2020-06-05","05:52","4.4°","1.2 kn","ORDER","Jun 1, 14:00","3.0 m"
100,"2020-06-05 05:52:28","35.4972 N","22.9947 E","2020-06-05","04:51","358.1°","1.0 kn","ORDER","Jun 1, 14:00","3.0 m"
99,"2020-06-05 04:52:08","35.47883 N","22.99325 E","2020-06-05","03:51","9.8°","0.9 kn","ORDER","Jun 1, 14:00","3.0 m"
98,"2020-06-05 03:52:29","35.46427 N","22.99125 E","2020-06-05","02:51","10.9°","0.7 kn","ORDER","Jun 1, 14:00","3.0 m"
97,"2020-06-05 02:52:24","35.45188 N","22.98725 E","2020-06-05","01:46","21.7°","0.5 kn","ORDER","Jun 1, 14:00","3.0 m"
96,"2020-06-05 01:52:25","35.4434 N","22.98477 E","2020-06-05","00:51","13.0°","0.5 kn","ORDER","Jun 1, 14:00","3.0 m"
95,"2020-06-05 00:52:10","35.43772 N","22.98493 E","2020-06-04","23:50","317.2°","0.1 kn","ORDER","Jun 1, 14:00","3.0 m"
94,"2020-06-04 23:52:38","35.4388 N","22.98748 E","2020-06-04","22:51","136.1°","0.0 kn","ORDER","Jun 1, 14:00","3.0 m"
93,"2020-06-04 22:52:18","35.44392 N","22.98333 E","2020-06-04","21:50","144.8°","0.5 kn","ORDER","Jun 1, 14:00","3.0 m"
92,"2020-06-04 21:52:49","35.45283 N","22.97687 E","2020-06-04","20:52","147.5°","0.6 kn","ORDER","Jun 1, 14:00","3.0 m"
91,"2020-06-04 20:52:51","35.46247 N","22.96735 E","2020-06-04","19:52","139.3°","0.7 kn","ORDER","Jun 1, 14:00","3.0 m"
90,"2020-06-04 19:52:14","35.47467 N","22.95592 E","2020-06-04","18:46","153.2°","0.8 kn","ORDER","Jun 1, 14:00","3.0 m"
89,"2020-06-04 18:52:41","35.48588 N","22.94448 E","2020-06-04","17:51","141.1°","1.0 kn","ORDER","Jun 1, 14:00","3.0 m"
88,"2020-06-04 17:52:28","35.49842 N","22.9267 E","2020-06-04","16:51","130.6°","1.0 kn","ORDER","Jun 1, 14:00","3.0 m"
87,"2020-06-04 16:52:18","35.47943 N","22.98253 E","2020-06-04","15:49","294.4°","7.4 kn","ORDER","Jun 1, 14:00","3.0 m"
86,"2020-06-04 15:52:33","35.42802 N","23.12248 E","2020-06-04","14:47","293.8°","7.1 kn","ORDER","Jun 1, 14:00","3.0 m"
85,"2020-06-04 14:52:17","35.39018 N","23.23002 E","2020-06-04","13:51","91.8°","0.8 kn","ORDER","Jun 1, 14:00","3.0 m"
84,"2020-06-04 13:52:24","35.39232 N","23.2111 E","2020-06-04","12:51","95.9°","0.8 kn","ORDER","Jun 1, 14:00","3.0 m"
83,"2020-06-04 12:52:19","35.39342 N","23.19178 E","2020-06-04","11:51","95.8°","0.9 kn","ORDER","Jun 1, 14:00","3.0 m"
82,"2020-06-04 11:52:35","35.39555 N","23.15965 E","2020-06-04","10:27","94.8°","0.9 kn","ORDER","Jun 1, 14:00","3.0 m"
81,"2020-06-04 10:52:40","35.39598 N","23.15092 E","2020-06-04","09:47","90.9°","1.0 kn","ORDER","Jun 1, 14:00","3.0 m"
80,"2020-06-04 09:52:20","35.39782 N","23.1288 E","2020-06-04","08:50","82.9°","0.9 kn","ORDER","Jun 1, 14:00","3.0 m"
79,"2020-06-04 08:52:21","35.39957 N","23.11172 E","2020-06-04","07:50","98.3°","0.8 kn","ORDER","Jun 1, 14:00","3.0 m"
78,"2020-06-04 07:52:33","35.4046 N","23.0921 E","2020-06-04","06:41","111.7°","0.7 kn","ORDER","Jun 1, 14:00","3.0 m"
77,"2020-06-04 06:52:19","35.41067 N","23.07503 E","2020-06-04","05:43","115.3°","1.1 kn","ORDER","Jun 1, 14:00","3.0 m"
76,"2020-06-04 05:52:35","35.41708 N","23.05885 E","2020-06-04","04:49","127.7°","1.3 kn","ORDER","Jun 1, 14:00","3.0 m"
75,"2020-06-04 04:52:35","35.42632 N","23.04072 E","2020-06-04","03:51","116.9°","1.1 kn","ORDER","Jun 1, 14:00","3.0 m"
74,"2020-06-04 03:52:27","35.43927 N","23.01772 E","2020-06-04","02:47","121.9°","1.6 kn","ORDER","Jun 1, 14:00","3.0 m"
73,"2020-06-04 02:52:34","35.45447 N","22.99247 E","2020-06-04","01:42","116.8°","1.2 kn","ORDER","Jun 1, 14:00","3.0 m"
72,"2020-06-04 01:52:44","35.46723 N","22.97077 E","2020-06-04","00:50","123.1°","2.4 kn","ORDER","Jun 1, 14:00","3.0 m"
71,"2020-06-04 00:52:21","35.49288 N","22.92733 E","2020-06-03","23:11","126.7°","1.6 kn","GNCKY","Jun 17, 12:00","3.0 m"
70,"2020-06-03 23:52:36","35.4985 N","22.91763 E","2020-06-03","22:49","127.9°","1.7 kn","GNCKY","Jun 17, 12:00","3.0 m"
69,"2020-06-03 22:52:43","35.51302 N","22.89105 E","2020-06-03","21:51","126.1°","1.7 kn","GNCKY","Jun 17, 12:00","3.0 m"
68,"2020-06-03 21:52:24","35.53513 N","22.84503 E","2020-06-03","20:13","121.0°","1.4 kn","GNCKY","Jun 17, 12:00","3.0 m"
67,"2020-06-03 20:52:28","35.5572 N","22.79612 E","2020-06-03","18:29","123.3°","2.1 kn","GNCKY","Jun 17, 12:00","3.0 m"
66,"2020-06-03 19:52:38","35.5572 N","22.79612 E","2020-06-03","18:29","123.3°","2.1 kn","GNCKY","Jun 17, 12:00","3.0 m"
65,"2020-06-03 18:52:29","35.59473 N","22.70843 E","2020-06-03","15:18","113.0°","1.3 kn","GNCKY","Jun 17, 12:00","3.0 m"
64,"2020-06-03 17:52:16","35.59473 N","22.70843 E","2020-06-03","15:18","113.0°","1.3 kn","GNCKY","Jun 17, 12:00","3.0 m"
63,"2020-06-03 16:52:34","35.59473 N","22.70843 E","2020-06-03","15:18","113.0°","1.3 kn","GNCKY","Jun 17, 12:00","3.0 m"
62,"2020-06-03 15:52:22","35.65202 N","22.55497 E","2020-06-03","10:00","106.0°","1.4 kn","GNCKY","Jun 17, 12:00","3.0 m"
61,"2020-06-03 14:52:17","35.65202 N","22.55497 E","2020-06-03","10:00","106.0°","1.4 kn","GNCKY","Jun 17, 12:00","3.0 m"
60,"2020-06-03 13:52:26","35.65202 N","22.55497 E","2020-06-03","10:00","106.0°","1.4 kn","GNCKY","Jun 17, 12:00","3.0 m"
59,"2020-06-03 12:52:33","35.65202 N","22.55497 E","2020-06-03","10:00","106.0°","1.4 kn","GNCKY","Jun 17, 12:00","3.0 m"
58,"2020-06-03 10:52:39","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
57,"2020-06-03 09:52:28","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
56,"2020-06-03 08:52:38","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
55,"2020-06-03 07:52:35","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
54,"2020-06-03 06:52:25","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
53,"2020-06-03 05:52:24","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
52,"2020-06-03 04:52:32","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
51,"2020-06-03 03:52:28","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
50,"2020-06-03 02:52:23","35.14775 N","22.0582 E","2020-06-03","01:42","33.0°","6.0 kn","GNCKY","Jun 17, 12:00","3.0 m"
49,"2020-06-03 01:52:18","35.06203 N","21.99545 E","2020-06-03","00:41","24.0°","5.9 kn","GNCKY","Jun 17, 12:00","3.0 m"
48,"2020-06-03 00:52:31","34.72512 N","21.7473 E","2020-06-02","20:37","33.0°","6.1 kn","GNCKY","Jun 17, 12:00","3.0 m"
